SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-24-2023,Single Family Residential,24 Palmatum,Irvine,CA,92620,1640000,4,2.5,NW - Northwood,2474,5500,1981,,663,138,Sold,,,https://www.redfin.com/CA/Irvine/24-Palmatum-92620/home/4784446,CRMLS,OC23058533,N,Y,33.7192955,-117.7596777
PAST SALE,July-13-2023,Condo/Co-op,38 Olivehurst,Irvine,CA,92602,1275000,3,2.5,NK - Northpark,1500,,2001,,850,367,Sold,,,https://www.redfin.com/CA/Irvine/38-Olivehurst-92602/home/5889029,CRMLS,AR23080023,N,Y,33.7358447,-117.7675607
PAST SALE,June-23-2023,Condo/Co-op,233 Danbrook,Irvine,CA,92603,1168000,3,2.5,TRG - Turtle Ridge,1416,,2005,,825,300,Sold,,,https://www.redfin.com/CA/Irvine/233-Danbrook-92603/home/5943986,CRMLS,WS23074887,N,Y,33.626674,-117.8301248
PAST SALE,May-30-2023,Condo/Co-op,3305 Ladrillo Aisle,Irvine,CA,92606,590000,1,1,WP - Westpark,806,,1994,,732,335,Sold,,,https://www.redfin.com/CA/Irvine/3305-Ladrillo-Aisle-92606/home/5702392,CRMLS,LG23043387,N,Y,33.6876876,-117.8117872
PAST SALE,July-14-2023,Condo/Co-op,63 Bay Laurel,Irvine,CA,92620,865000,2,2.5,CV - Cypress Village,1171,,2016,,739,377,Sold,,,https://www.redfin.com/CA/Irvine/63-Bay-Laurel-92620/home/143910221,CRMLS,PW23096360,N,Y,33.682434,-117.7570532
PAST SALE,May-15-2023,Condo/Co-op,63 Homeland,Irvine,CA,92618,1400000,4,2.5,PS - Portola Springs,2199,3500,2007,,637,319,Sold,,,https://www.redfin.com/CA/Irvine/63-Homeland-92618/home/12253691,CRMLS,PW23064461,N,Y,33.6963427,-117.7189911
PAST SALE,,Single Family Residential,206 Clear Fls,Irvine,CA,92602,5949000,5,5.5,,5407,6813,2018,,1100,,,,,https://www.redfin.com/CA/Irvine/206-Clear-Fls-92602/home/143911357,,,N,Y,33.7569474,-117.7551585
PAST SALE,June-20-2023,Townhouse,810 Rockefeller,Irvine,CA,92612,1262500,3,3.5,AA - Airport Area,2288,1000,2010,,552,431,Sold,,,https://www.redfin.com/CA/Irvine/810-Rockefeller-92612/home/40102507,CRMLS,OC23091743,N,Y,33.6749824,-117.8489152
PAST SALE,July-14-2023,Single Family Residential,5200 Irvine Blvd #247,Irvine,CA,92620,580000,2,2,NW - Northwood,1330,261360,1980,,436,257,Sold,,,https://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-247/home/5126514,CRMLS,OC23109741,N,Y,33.7080452,-117.754305
PAST SALE,August-8-2023,Single Family Residential,112 Headwaters,Irvine,CA,92602,5850000,5,5.5,699 - Not Defined,5381,8988,2019,,1087,280,Sold,,,https://www.redfin.com/CA/Irvine/112-Headwaters-92602/home/143911351,CRMLS,PW23118985,N,Y,33.7581691,-117.7554334
PAST SALE,August-4-2023,Single Family Residential,104 Beechmont,Irvine,CA,92620,1990000,4,3,STG - Stonegate,2526,3675,2015,,788,150,Sold,,,https://www.redfin.com/CA/Irvine/104-Beechmont-92620/home/51682313,CRMLS,OC23115951,N,Y,33.7078507,-117.7434535
PAST SALE,June-20-2023,Condo/Co-op,105 Vigna,Irvine,CA,92602,1855000,3,2.5,OH - Orchard Hills,2180,3000,2022,,851,299,Sold,,,https://www.redfin.com/CA/Irvine/105-Vigna-92620/home/184690606,CRMLS,OC23059243,N,Y,33.7369818,-117.741798
PAST SALE,June-29-2023,Condo/Co-op,2438 Nolita,Irvine,CA,92612,605000,1,1,AA - Airport Area,693,,2019,,873,507,Sold,,,https://www.redfin.com/CA/Irvine/2438-Nolita-92612/home/169482274,CRMLS,OC23095845,N,Y,33.6771222,-117.8475739
PAST SALE,May-19-2023,Condo/Co-op,358 Novel,Irvine,CA,92618,1170000,3,3.5,GP - Great Park,1791,3000,2019,,653,235,Sold,,,https://www.redfin.com/CA/Irvine/358-Novel-92618/home/173436845,CRMLS,OC23069837,N,Y,33.6927132,-117.734932
PAST SALE,July-14-2023,Single Family Residential,5200 IRVINE Blvd #442,Irvine,CA,92620,530000,2,2,NW - Northwood,1488,2000,1948,,356,350,Sold,,,https://www.redfin.com/CA/Irvine/5200-Irvine-Blvd-92620/unit-442/home/5977546,CRMLS,OC23104643,N,Y,33.7080452,-117.754305
PAST SALE,August-10-2023,Single Family Residential,15322 Saverne Cir,Irvine,CA,92604,1350000,4,2,EC - El Camino Real,1400,6240,1972,,964,,Sold,,,https://www.redfin.com/CA/Irvine/15322-Saverne-Cir-92604/home/4682093,CRMLS,OC23122532,N,Y,33.6873527,-117.7848644
PAST SALE,May-15-2023,Condo/Co-op,19 Southwind #63,Irvine,CA,92614,1500000,3,2.5,WB - Woodbridge,2490,,1983,,602,515,Sold,,,https://www.redfin.com/CA/Irvine/19-Southwind-92614/unit-63/home/5643451,CRMLS,OC23045110,N,Y,33.6708337,-117.8054539
PAST SALE,July-10-2023,Single Family Residential,113 Bellatrix,Irvine,CA,92618,4070000,5,5.5,GP - Great Park,4465,8975,2018,,912,340,Sold,,,https://www.redfin.com/CA/Irvine/113-Bellatrix-92618/home/167386627,CRMLS,NP23093887,N,Y,33.6804964,-117.708609
PAST SALE,August-8-2023,Condo/Co-op,39 Gramercy,Irvine,CA,92612,1580000,3,3,AA - Airport Area,2290,,2013,,690,466,Sold,,,https://www.redfin.com/CA/Irvine/39-Gramercy-92612/home/58552777,CRMLS,NP23114288,N,Y,33.6752327,-117.8473164
PAST SALE,August-2-2023,Single Family Residential,6 Mountainbrook,Irvine,CA,92620,2150000,5,3,Northwood,2778,5250,1996,,774,262,Sold,,,https://www.redfin.com/CA/Irvine/6-Mountainbrook-92620/home/4789189,TheMLS,23-282541,N,Y,33.7242921,-117.7581727
PAST SALE,May-16-2023,Townhouse,374 Baluster,Irvine,CA,92618,1599990,4,4,GP - Great Park,2591,,2023,,618,260,Sold,,,https://www.redfin.com/CA/Irvine/374-Baluster-92618/home/184612523,CRMLS,OC23036006,N,Y,33.6670808,-117.7152625
PAST SALE,July-18-2023,Condo/Co-op,144 Echo Run #60,Irvine,CA,92614,655000,2,2,WB - Woodbridge,917,,1980,,714,477,Sold,,,https://www.redfin.com/CA/Irvine/144-Echo-Run-92614/unit-60/home/5644902,CRMLS,OC23097254,N,Y,33.6680773,-117.8158023
PAST SALE,June-23-2023,Condo/Co-op,82 White Blossom,Irvine,CA,92620,1430000,3,2.5,CV - Cypress Village,2060,,2014,,694,130,Sold,,,https://www.redfin.com/CA/Irvine/82-White-Blossom-92620/home/58556563,CRMLS,OC23076058,N,Y,33.6910184,-117.7568349
PAST SALE,May-29-2023,Condo/Co-op,148 Sash,Irvine,CA,92618,1438990,4,3,GP - Great Park,2344,,2022,,614,260,Sold,,,https://www.redfin.com/CA/Irvine/148-Sash-92618/home/183172639,CRMLS,OC23033549,N,Y,33.6698,-117.7104
PAST SALE,May-15-2023,Condo/Co-op,153 Tenor,Irvine,CA,92618,1160000,3,3.5,GP - Great Park,1721,,2020,,674,235,Sold,,,https://www.redfin.com/CA/Irvine/153-Tenor-92618/home/173436695,CRMLS,PW23047213,N,Y,33.693806,-117.732756
PAST SALE,June-23-2023,Condo/Co-op,150 Yugen,Irvine,CA,92618,1625935,3,3.5,GP - Great Park,2669,,2023,,609,236,Sold,,,https://www.redfin.com/CA/Irvine/150-Yugen-92618/home/184542222,CRMLS,EV23033016,N,Y,33.665075,-117.715998
PAST SALE,July-24-2023,Single Family Residential,19 Terracima,Irvine,CA,92620,1350000,3,2.5,NW - Northwood,1645,2772,1982,,821,134,Sold,,,https://www.redfin.com/CA/Irvine/19-Terracima-92620/home/4778181,CRMLS,OC23115011,N,Y,33.7177455,-117.7727375
PAST SALE,May-25-2023,Single Family Residential,3841 Cedron St,Irvine,CA,92606,1200000,2,2.5,WN - Walnut (Irvine),1670,5500,1999,,719,55,Sold,,,https://www.redfin.com/CA/Irvine/3841-Cedron-St-92606/home/4674017,CRMLS,OC23046634,N,Y,33.7029501,-117.7929621
PAST SALE,May-12-2023,Condo/Co-op,2424 Scholarship,Irvine,CA,92612,715000,2,2,AA - Airport Area,1260,,2006,,567,568,Sold,,,https://www.redfin.com/CA/Irvine/2424-Scholarship-92612/home/12255002,CRMLS,PW23024098,N,Y,33.6665477,-117.8520954
PAST SALE,July-25-2023,Condo/Co-op,94 Alicante Aisle #133,Irvine,CA,92614,695000,2,2,WP - Westpark,871,,1988,,798,303,Sold,,,https://www.redfin.com/CA/Irvine/94-Alicante-Aisle-92614/unit-133/home/5587894,CRMLS,OC23112847,N,Y,33.6840418,-117.8295972
PAST SALE,July-11-2023,Single Family Residential,4892 Basswood Ln,Irvine,CA,92612,1630000,4,3,UP - University Park,2463,4050,1975,,662,170,Sold,,,https://www.redfin.com/CA/Irvine/4892-Basswood-Ln-92612/home/4708365,CRMLS,OC23090439,N,Y,33.6595657,-117.8116075
PAST SALE,August-4-2023,Condo/Co-op,133 Tubeflower,Irvine,CA,92618,900000,2,2.5,CV - Cypress Village,1234,,2017,,729,345,Sold,,,https://www.redfin.com/CA/Irvine/133-Tubeflower-92618/home/167403952,CRMLS,TR23105149,N,Y,33.6807888,-117.7442355
PAST SALE,May-19-2023,Single Family Residential,84 Sequoia Tree Ln,Irvine,CA,92612,1275000,3,2.5,UP - University Park,1495,3500,1971,,853,299,Sold,,,https://www.redfin.com/CA/Irvine/84-Sequoia-Tree-Ln-92612/home/4705756,CRMLS,NP23057051,N,Y,33.6634416,-117.8121729
PAST SALE,June-9-2023,Single Family Residential,15151 Marne Cir,Irvine,CA,92604,1850000,5,4,El Camino Real,3014,11750,1971,,614,,Sold,,,https://www.redfin.com/CA/Irvine/15151-Marne-Cir-92604/home/4681994,TheMLS,23-267411,N,Y,33.6895026,-117.7831659
PAST SALE,May-12-2023,Condo/Co-op,53 Wintermist #32,Irvine,CA,92614,898000,3,2,WB - Woodbridge,1144,,1984,,785,289,Sold,,,https://www.redfin.com/CA/Irvine/53-Wintermist-92614/unit-32/home/5653164,CRMLS,OC23052901,N,Y,33.6660513,-117.8050135
PAST SALE,July-21-2023,Single Family Residential,2940 Nau Ave,Tustin,CA,92782,1500000,3,2.5,89 - Tustin Ranch,2400,5023,1999,,625,138,Sold,,,https://www.redfin.com/CA/Tustin/2940-Nau-Ave-92782/home/4764538,CRMLS,PW23056965,N,Y,33.7498928,-117.7675595
PAST SALE,May-24-2023,Single Family Residential,41 Mojave,Irvine,CA,92602,2350000,5,3,NK - Northpark,3456,6004,2002,,680,154,Sold,,,https://www.redfin.com/CA/Irvine/41-Mojave-92602/home/5857891,CRMLS,PW23071863,N,Y,33.7234624,-117.7796971
PAST SALE,August-8-2023,Condo/Co-op,737 Benchmark,Irvine,CA,92618,1605000,4,4,GP - Great Park,2773,3800,2021,,579,235,Sold,,,https://www.redfin.com/CA/Irvine/737-Benchmark-92618/home/173437516,CRMLS,OC23104887,N,Y,33.6819777,-117.7213701
PAST SALE,June-30-2023,Condo/Co-op,156 Yugen,Irvine,CA,92618,1569990,3,3.5,GP - Great Park,2669,2600,2023,,588,236,Sold,,,https://www.redfin.com/CA/Irvine/156-Yugen-92618/home/184417968,CRMLS,EV23029760,N,Y,33.66487,-117.71573
PAST SALE,June-7-2023,Townhouse,18 Almador,Irvine,CA,92614,900000,2,2,WP - Westpark,1007,,1989,,894,387,Sold,,,https://www.redfin.com/CA/Irvine/18-Almador-92614/home/5552803,CRMLS,OC23052719,N,Y,33.6770047,-117.8305246
PAST SALE,June-13-2023,Condo/Co-op,236 Borrego,Irvine,CA,92618,1215000,3,2.5,PS - Portola Springs,1810,,2014,,671,417,Sold,,,https://www.redfin.com/CA/Irvine/236-Borrego-92618/home/112721787,CRMLS,PW23082960,N,Y,33.6971829,-117.7136461
PAST SALE,June-6-2023,Condo/Co-op,108 Grazie,Irvine,CA,92602,1705000,3,2.5,OH - Orchard Hills,1920,4000,2018,,888,299,Sold,,,https://www.redfin.com/CA/Irvine/108-Grazie-92602/home/169487360,CRMLS,OC23078965,N,Y,33.7319783,-117.7431958
PAST SALE,,Condo/Co-op,144 Milky Way,Irvine,CA,92618,1200000,3,2.5,,1490,,2018,,805,,,,,https://www.redfin.com/CA/Irvine/144-Milky-Way-92618/home/169481379,,,N,Y,33.697596,-117.703685
PAST SALE,August-8-2023,Condo/Co-op,33 Rockwood #5,Irvine,CA,92614,680000,2,2,WB - Woodbridge,917,,1980,,742,486,Sold,,,https://www.redfin.com/CA/Irvine/33-Rockwood-92614/unit-5/home/5645741,CRMLS,OC23123204,N,Y,33.6692923,-117.8183093
PAST SALE,June-29-2023,Condo/Co-op,104 Trailblaze,Irvine,CA,92618,1025000,2,2.5,PS - Portola Springs,1706,,2017,,601,392,Sold,,,https://www.redfin.com/CA/Irvine/104-Trailblaze-92618/home/167106341,CRMLS,MB23077382,N,Y,33.687902,-117.713387
PAST SALE,August-4-2023,Condo/Co-op,9325 Astor,Irvine,CA,92618,1658505,4,4.5,GP - Great Park,2904,,2023,,571,236,Sold,,,https://www.redfin.com/CA/Irvine/9325-Astor-92618/home/184664444,CRMLS,EV23038984,N,Y,33.664724,-117.716107
PAST SALE,June-2-2023,Townhouse,108 Cleverwind,Irvine,CA,92618,1080000,3,2.5,PS - Portola Springs,1447,1775,2021,,746,333,Sold,,,https://www.redfin.com/CA/Irvine/108-Cleverwind-92618/home/182250295,CRMLS,OC23061509,N,Y,33.6992027,-117.7041871
PAST SALE,May-24-2023,Single Family Residential,103 Tearose,Irvine,CA,92603,3125000,4,4.5,QH - Quail Hill,3420,5817,2004,,914,258,Sold,,,https://www.redfin.com/CA/Irvine/103-Tearose-92603/home/5902034,CRMLS,PW23070298,N,Y,33.642816,-117.7758697
PAST SALE,June-30-2023,Condo/Co-op,86 Sarabande,Irvine,CA,92620,915000,2,2.5,WD - Woodbury,1364,,2006,,671,381,Sold,,,https://www.redfin.com/CA/Irvine/86-Sarabande-92620/home/7216782,CRMLS,OC23070198,N,Y,33.696283,-117.751934
PAST SALE,June-29-2023,Condo/Co-op,24 Norwich,Irvine,CA,92620,1480000,3,2.5,STG - Stonegate,1685,,2011,,878,147,Sold,,,https://www.redfin.com/CA/Irvine/24-Norwich-92620/home/45382976,CRMLS,OC23084303,N,Y,33.7037189,-117.740047
PAST SALE,June-21-2023,Condo/Co-op,2240 Scholarship,Irvine,CA,92612,590000,1,1,AA - Airport Area,734,,2007,,804,334,Sold,,,https://www.redfin.com/CA/Irvine/2240-Scholarship-92612/home/17472587,CRMLS,NP23085409,N,Y,33.6676694,-117.8510754
PAST SALE,May-30-2023,Condo/Co-op,78 Sandpiper #21,Irvine,CA,92604,985000,2,2,WB - Woodbridge,1235,,1978,,798,465,Sold,,,https://www.redfin.com/CA/Irvine/78-Sandpiper-92604/unit-21/home/5497077,CRMLS,OC23054936,N,Y,33.6848808,-117.7980058
PAST SALE,July-10-2023,Single Family Residential,9 Arbusto,Irvine,CA,92606,1825000,5,3,WP - Westpark,2440,4675,1995,,748,69,Sold,,,https://www.redfin.com/CA/Irvine/9-Arbusto-92606/home/4629532,CRMLS,OC23091056,N,Y,33.6950971,-117.8025436
PAST SALE,May-16-2023,Condo/Co-op,168 Perspective,Irvine,CA,92618,1690000,4,3.5,GP - Great Park,2879,,2020,,587,240,Sold,,,https://www.redfin.com/CA/Irvine/168-Perspective-92618/home/173436935,CRMLS,OC23058841,N,Y,33.6841052,-117.7288842
PAST SALE,May-22-2023,Condo/Co-op,188 Excursion,Irvine,CA,92618,1295000,3,3.5,PS - Portola Springs,1778,2000,2016,,728,392,Sold,,,https://www.redfin.com/CA/Irvine/188-Excursion-92618/home/143915204,CRMLS,OC23063199,N,Y,33.687371,-117.7159002
