SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,325 Placemark #92,Irvine,CA,92614,910000,2,3.5,,1783,,2019,,510,,,,,https://www.redfin.com/CA/Irvine/325-Placemark-92614/unit-92/home/173436573,,,N,Y,33.687832,-117.8525402
PAST SALE,March-14-2022,Single Family Residential,1 Del Cambrea,Irvine,CA,92606,1400000,3,2.5,WP - Westpark,1706,3850,1994,,821,141,Sold,,,https://www.redfin.com/CA/Irvine/1-Del-Cambrea-92606/home/4626305,CRMLS,OC22030376,N,Y,33.6892285,-117.8041466
PAST SALE,May-16-2022,Single Family Residential,20 Del Carlo,Irvine,CA,92606,1325000,3,2.5,WP - Westpark,1706,2793,1994,,777,141,Sold,,,https://www.redfin.com/CA/Irvine/20-Del-Carlo-92606/home/4626153,CRMLS,OC22104180,N,Y,33.6899853,-117.804513
PAST SALE,June-16-2023,Single Family Residential,20 Bahia,Irvine,CA,92614,1405000,3,2.0,WP - Westpark,1405,3780,1988,,1000,47,Sold,,,https://www.redfin.com/CA/Irvine/20-Bahia-92614/home/4659665,CRMLS,OC23096270,N,Y,33.6797937,-117.8205929
PAST SALE,September-10-2021,Condo/Co-op,22195 Caminito Laureles #97,Laguna Hills,CA,92653,610000,3,2.0,S2 - Laguna Hills,1195,,1985,,510,420,Sold,,,https://www.redfin.com/CA/Laguna-Hills/22195-Caminito-Laureles-92653/unit-97/home/5634513,CRMLS,OC21166470,N,Y,33.6252817,-117.7424799
PAST SALE,April-11-2022,Single Family Residential,3641 Pine St,Irvine,CA,92606,1415000,4,3.0,WN - Walnut (Irvine),2277,5000,1974,,621,55,Sold,,,https://www.redfin.com/CA/Irvine/3641-Pine-St-92606/home/4675489,CRMLS,OC22058073,N,Y,33.7042193,-117.7961774
PAST SALE,September-2-2021,Condo/Co-op,88 Greenfield #91,Irvine,CA,92614,580500,2,1.5,WB - Woodbridge,1060,,1982,,548,575,Sold,,,https://www.redfin.com/CA/Irvine/88-Greenfield-92614/unit-91/home/5573641,CRMLS,OC21162581,N,Y,33.6790288,-117.8108709
PAST SALE,September-10-2021,Condo/Co-op,140 Vintage #29,Irvine,CA,92620,892000,3,3.0,WD - Woodbury,1792,,2004,,498,366,Sold,,,https://www.redfin.com/CA/Irvine/140-Vintage-92620/unit-29/home/7216816,CRMLS,OC21168085,N,Y,33.7003922,-117.7527943
PAST SALE,April-26-2022,Condo/Co-op,227 Mayfair,Irvine,CA,92620,1051000,2,2.0,STG - Stonegate,1386,,2012,,758,370,Sold,,,https://www.redfin.com/CA/Irvine/227-Mayfair-92620/home/51681305,CRMLS,OC22057031,N,Y,33.7060819,-117.7436869
PAST SALE,July-25-2022,Single Family Residential,12 Amberhill,Irvine,CA,92602,1785000,4,2.5,WI - West Irvine,2733,6989,2000,,653,139,Sold,,,https://www.redfin.com/CA/Irvine/12-Amberhill-92602/home/5768754,CRMLS,OC22132698,N,Y,33.7445948,-117.7666364
PAST SALE,August-24-2021,Single Family Residential,41 Bull Run,Irvine,CA,92620,1280000,4,2.5,NW - Northwood,2166,5400,1979,,591,,Sold,,,https://www.redfin.com/CA/Irvine/41-Bull-Run-92620/home/4781124,CRMLS,SW21141447,N,Y,33.7162857,-117.7691952
PAST SALE,February-28-2023,Single Family Residential,143 Cardinal,Irvine,CA,92618,2015000,4,3.5,GP - Great Park,2599,6400,2013,,775,225,Sold,,,https://www.redfin.com/CA/Irvine/143-Cardinal-92618/home/51682993,CRMLS,OC23011967,N,Y,33.6982366,-117.7230215
PAST SALE,November-15-2021,Condo/Co-op,205 Stellar,Irvine,CA,92618,1395000,4,3.5,GP - Great Park,2955,,2017,,472,215,Sold,,,https://www.redfin.com/CA/Irvine/205-Stellar-92618/home/167413717,CRMLS,OC21187544,N,Y,33.6825733,-117.7337382
PAST SALE,July-11-2022,Single Family Residential,36 Langford,Irvine,CA,92602,1650000,4,2.5,WI - West Irvine,2733,4950,1999,,604,139,Sold,,,https://www.redfin.com/CA/Irvine/36-Langford-92602/home/5768552,CRMLS,OC22120813,N,Y,33.7433421,-117.7684661
PAST SALE,April-10-2023,Condo/Co-op,12 Crestline #109,Irvine,CA,92602,936000,3,2.5,WI - West Irvine,1368,,2001,,684,283,Sold,,,https://www.redfin.com/CA/Irvine/12-Crestline-92602/unit-109/home/5917140,CRMLS,OC23031064,N,Y,33.7296356,-117.7799429
PAST SALE,July-29-2022,Condo/Co-op,45 Willowgrove,Irvine,CA,92604,1290000,3,2.5,WB - Woodbridge,1813,,1978,,712,406,Sold,,,https://www.redfin.com/CA/Irvine/45-Willowgrove-92604/home/5533609,CRMLS,OC22135553,N,Y,33.6818612,-117.7882472
PAST SALE,April-4-2022,Condo/Co-op,2425 Scholarship,Irvine,CA,92612,790000,2,2.0,AA - Airport Area,1282,,2005,,616,510,Sold,,,https://www.redfin.com/CA/Irvine/2425-Scholarship-92612/home/12248605,CRMLS,OC22043964,N,Y,33.6668988,-117.8518144
PAST SALE,December-1-2021,Condo/Co-op,12 Snapdragon #22,Irvine,CA,92604,882000,3,2.5,EC - El Camino Real,1645,,1975,,536,455,Sold,,,https://www.redfin.com/CA/Irvine/12-Snapdragon-92604/unit-22/home/5444155,CRMLS,OC21232745,N,Y,33.6923641,-117.7867881
PAST SALE,December-16-2021,Single Family Residential,2289 De Sutter Dr,Tustin,CA,92782,1175000,4,3.0,89 - Tustin Ranch,1769,4088,1998,,664,186,Sold,,,https://www.redfin.com/CA/Tustin/2289-De-Sutter-Dr-92782/home/4776412,CRMLS,OC21244487,N,Y,33.77082,-117.7609684
PAST SALE,October-22-2021,Condo/Co-op,140 E Yale #23,Irvine,CA,92604,1175000,3,2.5,WB - Woodbridge,2197,,1979,,535,493,Sold,,,https://www.redfin.com/CA/Irvine/140-E-Yale-Loop-92604/unit-23/home/5544736,CRMLS,OC21202657,N,Y,33.6774936,-117.7856282
PAST SALE,April-4-2022,Single Family Residential,9 Capistrano,Irvine,CA,92602,1450000,3,2.5,NK - Northpark,1759,3976,2002,,824,140,Sold,,,https://www.redfin.com/CA/Irvine/9-Capistrano-92602/home/5857344,CRMLS,OC22029028,N,Y,33.7239385,-117.7762039
PAST SALE,May-26-2023,Single Family Residential,161 Cloudbreak,Irvine,CA,92618,1839800,3,2.0,GP - Great Park,1746,9796,2014,,1054,235,Sold,,,https://www.redfin.com/CA/Irvine/161-Cloudbreak-92618/home/51682648,CRMLS,OC23064237,N,Y,33.7000338,-117.726685
PAST SALE,May-8-2023,Condo/Co-op,66 Costero Aisle #307,Irvine,CA,92614,635000,1,1.0,WP - Westpark,899,,1987,,706,322,Sold,,,https://www.redfin.com/CA/Irvine/66-Costero-Aisle-92614/unit-307/home/5589176,CRMLS,OC23050712,N,Y,33.682056,-117.8304917
PAST SALE,October-12-2021,Condo/Co-op,68 Glen Arbor #113,Irvine,CA,92602,815000,2,2.5,WI - West Irvine,1211,,2001,,673,200,Sold,,,https://www.redfin.com/CA/Irvine/68-Glen-Arbor-92602/unit-113/home/5884633,CRMLS,OC21189899,N,Y,33.7322888,-117.7760053
PAST SALE,August-17-2021,Condo/Co-op,153 Acuna,Irvine,CA,92620,1135000,3,2.5,EASTW - Eastwood,1632,,2017,,695,303,Sold,,,https://www.redfin.com/CA/Irvine/153-Acuna-92620/home/167403797,CRMLS,OC21166333,N,Y,33.7091276,-117.7501125
PAST SALE,May-10-2022,Single Family Residential,2985 Schwendeman Ave,Tustin,CA,92782,1800000,4,2.5,89 - Tustin Ranch,2438,4884,1999,,738,138,Sold,,,https://www.redfin.com/CA/Tustin/2985-Schwendeman-Ave-92782/home/4764546,CRMLS,OC22078739,N,Y,33.7495446,-117.7671376
PAST SALE,July-8-2022,Single Family Residential,100 Barrington,Irvine,CA,92618,1485000,3,3.5,CV - Cypress Village,1786,,2017,,831,247,Sold,,,https://www.redfin.com/CA/Irvine/100-Barrington-92618/home/167404015,CRMLS,OC22103959,N,Y,33.6792925,-117.7455552
PAST SALE,March-27-2023,Single Family Residential,24111 Kathy Ave,Lake Forest,CA,92630,1260000,4,3.0,LS - Lake Forest South,2485,6900,1980,,507,91,Sold,,,https://www.redfin.com/CA/Lake-Forest/24111-Kathy-Ave-92630/home/4829419,CRMLS,OC23040019,N,Y,33.6435217,-117.7098691
PAST SALE,June-14-2023,Condo/Co-op,162 Palencia,Irvine,CA,92618,1489898,2,3.0,CV - Cypress Village,2309,3500,2018,,645,285,Sold,,,https://www.redfin.com/CA/Irvine/162-Palencia-92618/home/169482043,CRMLS,OC23091050,N,Y,33.674741,-117.75005
PAST SALE,August-17-2021,Condo/Co-op,192 Streamwood,Irvine,CA,92620,500000,2,1.0,NW - Northwood,809,,1977,,618,295,Sold,,,https://www.redfin.com/CA/Irvine/192-Streamwood-92620/home/5492892,CRMLS,OC21144160,N,Y,33.7134299,-117.7586793
PAST SALE,June-7-2022,Single Family Residential,211 Pineview,Irvine,CA,92620,750000,2,2.5,NW - Northwood,1204,828,1977,,623,405,Sold,,,https://www.redfin.com/CA/Irvine/211-Pineview-92620/home/4787961,CRMLS,BB22073932,N,Y,33.7150863,-117.7562307
PAST SALE,July-7-2022,Condo/Co-op,153 Kings Cyn,Irvine,CA,92606,1036800,3,2.5,WN - Walnut (Irvine),1868,,2001,,555,215,Sold,,,https://www.redfin.com/CA/Irvine/153-Kings-Cyn-92606/home/5887521,CRMLS,OC22136463,N,Y,33.7059881,-117.8009016
PAST SALE,December-27-2021,Single Family Residential,16 Barnes Rd,Tustin,CA,92782,1485000,4,3.0,71 - Tustin,2429,5421,2015,,611,290,Sold,,,https://www.redfin.com/CA/Tustin/16-Barnes-Rd-92782/home/105485734,CRMLS,OC21262413,N,Y,33.7007663,-117.8179883
PAST SALE,April-24-2023,Condo/Co-op,35 Peony,Irvine,CA,92618,988000,2,2.5,WD - Woodbury,1665,,2010,,593,467,Sold,,,https://www.redfin.com/CA/Irvine/35-Peony-92618/home/40078339,CRMLS,OC23054805,N,Y,33.6870692,-117.7472008
PAST SALE,April-12-2022,Single Family Residential,277 Radial,Irvine,CA,92618,2200000,5,5.0,GP - Great Park,2925,5112,2016,,752,215,Sold,,,https://www.redfin.com/CA/Irvine/277-Radial-92618/home/105486647,CRMLS,OC22057464,N,Y,33.6901521,-117.7297089
PAST SALE,September-23-2021,Condo/Co-op,2403 Watermarke Pl,Irvine,CA,92612,535000,1,1.0,AA - Airport Area,746,,2003,,717,367,Sold,,,https://www.redfin.com/CA/Irvine/2403-Watermarke-Pl-92612/home/5952845,CRMLS,OC21188436,N,Y,33.6653306,-117.8513908
PAST SALE,August-16-2022,Condo/Co-op,47 Morena #41,Irvine,CA,92612,820000,2,1.5,SJ - Rancho San Joaquin,1145,,1977,,716,480,Sold,,,https://www.redfin.com/CA/Irvine/47-Morena-92612/unit-41/home/5496299,CRMLS,OC22146657,N,Y,33.665337,-117.8299267
PAST SALE,November-18-2021,Condo/Co-op,111 Landroute,Irvine,CA,92618,1388000,3,3.5,PS - Portola Springs,1849,,2020,,751,248,Sold,,,https://www.redfin.com/CA/Irvine/111-Landroute-92618/home/176723520,CRMLS,OC21227150,N,Y,33.689794644,-117.7042083
PAST SALE,November-3-2021,Condo/Co-op,7205 Apricot Dr #7205,Irvine,CA,92618,515000,2,2.0,OT - Orangetree,916,351965,1979,,562,488,Sold,,,https://www.redfin.com/CA/Irvine/7205-Apricot-Dr-92618/unit-7205/home/5260030,CRMLS,OC21207055,N,Y,33.6704725,-117.7761276
PAST SALE,May-26-2022,Condo/Co-op,140 Stellar,Irvine,CA,92618,1300000,3,3.5,GP - Great Park,2260,,2017,,575,432,Sold,,,https://www.redfin.com/CA/Irvine/140-Stellar-92618/home/167413781,CRMLS,OC22080820,N,Y,33.6830725,-117.7370442
PAST SALE,June-13-2022,Single Family Residential,14212 Saarinen Ct,Irvine,CA,92606,1450000,4,2.5,WN - Walnut (Irvine),2060,5800,1974,,704,65,Sold,,,https://www.redfin.com/CA/Irvine/14212-Saarinen-Ct-92606/home/4672562,CRMLS,OC22103923,N,Y,33.7090989,-117.7860553
PAST SALE,March-29-2022,Single Family Residential,10 Viejo #73,Irvine,CA,92612,1060000,2,2.5,SJ - Rancho San Joaquin,1645,99999,1975,,644,539,Sold,,,https://www.redfin.com/CA/Irvine/10-Viejo-92612/unit-73/home/5441723,CRMLS,OC22025568,N,Y,33.6590966,-117.8346174
PAST SALE,May-17-2022,Condo/Co-op,111 Newall,Irvine,CA,92618,1420000,3,2.5,GP - Great Park,2013,,2016,,705,215,Sold,,,https://www.redfin.com/CA/Irvine/111-Newall-92618/home/143914741,CRMLS,OC22060879,N,Y,33.688994,-117.731562
PAST SALE,May-27-2022,Condo/Co-op,5151 Walnut Ave #2,Irvine,CA,92604,765000,2,2.5,EC - El Camino Real,1148,,1982,,666,395,Sold,,,https://www.redfin.com/CA/Irvine/5151-Walnut-Ave-92604/unit-2/home/5552659,CRMLS,OC22088369,N,Y,33.6937886,-117.7719845
PAST SALE,September-16-2022,Single Family Residential,1 Orion,Irvine,CA,92603,3381000,6,5.0,TR - Turtle Rock,4034,8400,1985,,838,366,Sold,,,https://www.redfin.com/CA/Irvine/1-Orion-92603/home/4745551,CRMLS,OC22181540,N,Y,33.6397439,-117.8130632
PAST SALE,March-13-2023,Single Family Residential,113 Mangrove Banks,Irvine,CA,92620,2140000,4,4.0,EASTW - Eastwood,2546,3864,2016,,841,125,Sold,,,https://www.redfin.com/CA/Irvine/113-Mangrove-Banks-92620/home/112724489,CRMLS,OC23026727,N,Y,33.7139181,-117.7516936
PAST SALE,March-14-2022,Condo/Co-op,77 Plateau,Irvine,CA,92618,865000,2,2.5,PS - Portola Springs,1245,,2015,,695,413,Sold,,,https://www.redfin.com/CA/Irvine/77-Plateau-92618/home/143910084,CRMLS,OC22024893,N,Y,33.6979004,-117.7323447
PAST SALE,June-13-2022,Condo/Co-op,75 Henson,Irvine,CA,92620,1320000,3,2.5,EASTW - Eastwood,1724,,2017,,766,330,Sold,,,https://www.redfin.com/CA/Irvine/75-Henson-92620/home/167401796,CRMLS,OC22103378,N,Y,33.7132493,-117.7492321
PAST SALE,November-29-2021,Condo/Co-op,161 Streamwood,Irvine,CA,92620,520000,2,1.0,NW - Northwood,809,,1977,,643,395,Sold,,,https://www.redfin.com/CA/Irvine/161-Streamwood-92620/home/5492763,CRMLS,OC21201713,N,Y,33.7135225,-117.7590612
PAST SALE,July-22-2022,Condo/Co-op,70 Bronze Leaf,Irvine,CA,92620,1020000,3,3.5,CV - Cypress Village,1541,,2015,,662,355,Sold,,,https://www.redfin.com/CA/Irvine/70-Bronze-Leaf-92620/home/112722301,CRMLS,OC22116708,N,Y,33.6812801,-117.7554378
PAST SALE,August-23-2022,Condo/Co-op,48 Concierto,Irvine,CA,92620,798000,2,2.0,WD - Woodbury,1279,,2005,,624,374,Sold,,,https://www.redfin.com/CA/Irvine/48-Concierto-92620/home/7210788,CRMLS,OC22151260,N,Y,33.6975427,-117.7553791
PAST SALE,May-19-2022,Condo/Co-op,2 Stardust #12,Irvine,CA,92603,975000,2,2.5,TR - Turtle Rock,1525,,1982,,639,395,Sold,,,https://www.redfin.com/CA/Irvine/2-Stardust-92603/unit-12/home/5710245,CRMLS,OC22077921,N,Y,33.633334,-117.7994777
PAST SALE,August-12-2021,Single Family Residential,21 Looking Glass,Irvine,CA,92620,1800000,5,4.0,WD - Woodbury,3294,4385,2010,,546,140,Sold,,,https://www.redfin.com/CA/Irvine/21-Looking-Glass-92620/home/28931296,CRMLS,OC21146324,N,Y,33.6995515,-117.757319
PAST SALE,September-28-2021,Condo/Co-op,96 Henson,Irvine,CA,92620,1500000,4,3.5,EASTW - Eastwood,2274,,2017,,660,125,Sold,,,https://www.redfin.com/CA/Irvine/96-Henson-92620/home/167401920,CRMLS,OC21188956,N,Y,33.712629,-117.748946
PAST SALE,,Single Family Residential,175 Cloudbreak,Irvine,CA,92618,1810000,4,2.5,,2394,4601,2014,,756,,,,,https://www.redfin.com/CA/Irvine/175-Cloudbreak-92618/home/51682689,,,N,Y,33.6989833,-117.727693
PAST SALE,June-26-2023,Condo/Co-op,177 Frame,Irvine,CA,92618,1250000,3,3.5,GP - Great Park,2000,,2019,,625,475,Sold,,,https://www.redfin.com/CA/Irvine/177-Frame-92618/home/173437340,CRMLS,OC23092213,N,Y,33.6820269,-117.7205024
PAST SALE,November-29-2022,Condo/Co-op,309 Tall Oak,Irvine,CA,92603,1225000,3,2.5,QH - Quail Hill,1930,,2003,,635,280,Sold,,,https://www.redfin.com/CA/Irvine/309-Tall-Oak-92603/home/5945449,CRMLS,OC22217290,N,Y,33.64739,-117.7715286
PAST SALE,September-6-2022,Single Family Residential,171 Great Lawn,Irvine,CA,92620,1650000,4,3.5,WD - Woodbury,2429,,2006,,679,325,Sold,,,https://www.redfin.com/CA/Irvine/171-Great-Lawn-92620/home/17469663,CRMLS,OC22163283,N,Y,33.6946362,-117.7490885
PAST SALE,November-30-2021,Condo/Co-op,77 Cactus Flower,Irvine,CA,92620,1290000,3,2.5,CV - Cypress Village,1948,,2013,,662,135,Sold,,,https://www.redfin.com/CA/Irvine/77-Cactus-Flower-92620/home/58556694,CRMLS,OC21234869,N,Y,33.6907433,-117.7568925
PAST SALE,May-9-2023,Condo/Co-op,43 Splendor,Irvine,CA,92618,1350000,3,2.5,WD - Woodbury,1956,,2010,,690,167,Sold,,,https://www.redfin.com/CA/Irvine/43-Splendor-92618/home/28932551,CRMLS,OC23049862,N,Y,33.6901931,-117.7451486
PAST SALE,April-18-2022,Condo/Co-op,304 Rockefeller,Irvine,CA,92612,1450000,3,3.0,AA - Airport Area,2290,,2014,,633,396,Sold,,,https://www.redfin.com/CA/Irvine/304-Rockefeller-92612/home/112721142,CRMLS,OC22051196,N,Y,33.6761126,-117.8468606
PAST SALE,August-18-2021,Condo/Co-op,130 Gulfstream,Irvine,CA,92620,1165000,3,2.5,EASTW - Eastwood,2045,,2016,,570,125,Sold,,,https://www.redfin.com/CA/Irvine/130-Gulfstream-92620/home/143910396,CRMLS,OC21146378,N,Y,33.7105596,-117.754748
PAST SALE,December-14-2021,Townhouse,158 Harringay,Irvine,CA,92618,780000,2,2.5,GP - Great Park,1351,,2017,,577,404,Sold,,,https://www.redfin.com/CA/Irvine/158-Harringay-92618/home/167401720,CRMLS,OC21231417,N,Y,33.6849358,-117.7417325
PAST SALE,October-11-2022,Condo/Co-op,63 Cartier Aisle,Irvine,CA,92620,880000,3,2.0,NW - Northwood,1388,,1989,,634,188,Sold,,,https://www.redfin.com/CA/Irvine/63-Cartier-Aisle-92620/home/5547511,CRMLS,OC22196403,N,Y,33.6981617,-117.7679663
PAST SALE,August-9-2021,Condo/Co-op,112 Briarberry,Irvine,CA,92618,853500,3,3.5,CV - Cypress Village,1596,,2016,,535,345,Sold,,,https://www.redfin.com/CA/Irvine/112-Briarberry-92618/home/143915316,CRMLS,OC21141483,N,Y,33.6804849,-117.7449654
PAST SALE,March-28-2022,Condo/Co-op,63 Streamwood,Irvine,CA,92620,630000,2,1.5,NW - Northwood,887,,1977,,710,295,Sold,,,https://www.redfin.com/CA/Irvine/63-Streamwood-92620/home/5493256,CRMLS,OC22012608,N,Y,33.7134027,-117.7568519
PAST SALE,April-28-2022,Condo/Co-op,220 Landmark Ln,Tustin,CA,92782,1100000,3,3.0,71 - Tustin,1607,,2005,,685,237,Sold,,,https://www.redfin.com/CA/Tustin/220-Landmark-Ln-92782/home/5981935,CRMLS,OC22053411,N,Y,33.7043418,-117.8025617
PAST SALE,October-29-2021,Townhouse,77 Gingerwood,Irvine,CA,92603,1068000,3,2.0,TRG - Turtle Ridge,1610,,2003,,663,282,Sold,,,https://www.redfin.com/CA/Irvine/77-Gingerwood-92603/home/5944406,CRMLS,OC21210285,N,Y,33.6262739,-117.8271872
PAST SALE,June-29-2023,Condo/Co-op,117 Breakwater,Irvine,CA,92620,1320000,3,2.5,EASTW - Eastwood,1550,,2017,,852,303,Sold,,,https://www.redfin.com/CA/Irvine/117-Breakwater-92620/home/167403831,CRMLS,OC23092123,N,Y,33.7101535,-117.7498005
PAST SALE,February-16-2022,Condo/Co-op,801 Terra Bella,Irvine,CA,92602,820000,2,2.0,NK - Northpark,1078,,2000,,761,515,Sold,,,https://www.redfin.com/CA/Irvine/801-Terra-Bella-92602/home/5794301,CRMLS,OC21253436,N,Y,33.7296342,-117.7743754
PAST SALE,April-27-2023,Condo/Co-op,75 Long Mdw #88,Irvine,CA,92620,850000,2,2.0,WD - Woodbury,1279,,2004,,665,354,Sold,,,https://www.redfin.com/CA/Irvine/75-Long-Mdw-92620/unit-88/home/7216821,CRMLS,OC23045867,N,Y,33.6997395,-117.7521734
PAST SALE,,Condo/Co-op,513 Rockefeller,Irvine,CA,92612,775000,1,1.5,,1426,,2013,,543,,,,,https://www.redfin.com/CA/Irvine/513-Rockefeller-92612/home/58556883,,,N,Y,33.676802,-117.8487973
PAST SALE,November-8-2021,Condo/Co-op,53 Fallingstar #35,Irvine,CA,92614,710000,2,2.0,WB - Woodbridge,1171,,1984,,606,402,Sold,,,https://www.redfin.com/CA/Irvine/53-Fallingstar-92614/unit-35/home/5668687,CRMLS,OC21217485,N,Y,33.6651685,-117.7963965
PAST SALE,September-30-2022,Single Family Residential,23 Rawhide,Irvine,CA,92602,2940000,5,4.5,OH - Orchard Hills,3775,5792,2014,,779,289,Sold,,,https://www.redfin.com/CA/Irvine/23-Rawhide-92602/home/58553895,CRMLS,OC22172135,N,Y,33.7378161,-117.7602205
PAST SALE,November-28-2022,Condo/Co-op,211 Elkhorn,Irvine,CA,92618,959999,3,3.5,PS - Portola Springs,1695,,2020,,566,365,Sold,,,https://www.redfin.com/CA/Irvine/211-Elkhorn-92618/home/173436243,CRMLS,OC22224923,N,Y,33.6986698,-117.7018959
PAST SALE,July-6-2023,Single Family Residential,520 Escenico,Lake Forest,CA,92630,1220000,3,2.5,BK - Baker Ranch,1969,2911,2017,,620,232,Sold,,,https://www.redfin.com/CA/Lake-Forest/520-Escenico-92630/home/143909913,CRMLS,OC23092136,N,Y,33.6682375,-117.6908979
PAST SALE,July-27-2022,Condo/Co-op,14 Wintermist #83,Irvine,CA,92614,995000,3,2.5,WB - Woodbridge,1373,,1985,,725,289,Sold,,,https://www.redfin.com/CA/Irvine/14-Wintermist-92614/unit-83/home/5653366,CRMLS,OC22112853,N,Y,33.6664447,-117.8040556
PAST SALE,July-24-2023,Condo/Co-op,142 Stellar,Irvine,CA,92618,1399800,4,3.5,GP - Great Park,2383,,2017,,587,445,Sold,,,https://www.redfin.com/CA/Irvine/142-Stellar-92618/home/167413780,CRMLS,OC23100842,N,Y,33.6831431,-117.7370464
PAST SALE,July-14-2022,Condo/Co-op,159 Stepping Stone,Irvine,CA,92603,1060000,3,3.0,QH - Quail Hill,1683,,2003,,630,265,Sold,,,https://www.redfin.com/CA/Irvine/159-Stepping-Stone-92603/home/5947806,CRMLS,OC22105193,N,Y,33.6510631,-117.7818108
PAST SALE,June-1-2022,Single Family Residential,15 Marsala,Irvine,CA,92606,960000,2,2.0,WP - Westpark,1000,3300,1995,,960,169,Sold,,,https://www.redfin.com/CA/Irvine/15-Marsala-92606/home/4624863,CRMLS,OC22058514,N,Y,33.6916728,-117.8141863
PAST SALE,June-10-2022,Single Family Residential,4122 Old Mill St,Irvine,CA,92604,1425000,5,3.0,EC - El Camino Real,2089,5466,1973,,682,73,Sold,,,https://www.redfin.com/CA/Irvine/4122-Old-Mill-St-92604/home/4667877,CRMLS,OC22079172,N,Y,33.7013483,-117.7881114
PAST SALE,August-26-2022,Condo/Co-op,63 Sapphire,Irvine,CA,92602,840000,2,2.5,WI - West Irvine,1485,,2001,,566,260,Sold,,,https://www.redfin.com/CA/Irvine/63-Sapphire-92602/home/5885090,CRMLS,OC22136564,N,Y,33.7304063,-117.7762501
PAST SALE,June-24-2022,Condo/Co-op,8 Goldenbush,Irvine,CA,92604,710000,2,2.5,EC - El Camino Real,1068,,1974,,665,558,Sold,,,https://www.redfin.com/CA/Irvine/8-Goldenbush-92604/home/179664420,CRMLS,OC22087025,N,Y,33.6964856,-117.7910194
PAST SALE,September-3-2021,Condo/Co-op,38 Fallbrook #5,Irvine,CA,92604,650000,3,2.0,WB - Woodbridge,1150,,1979,,565,374,Sold,,,https://www.redfin.com/CA/Irvine/38-Fallbrook-92604/unit-5/home/5506088,CRMLS,OC21123964,N,Y,33.6809237,-117.7839108
PAST SALE,April-7-2022,Condo/Co-op,184 Tribeca,Irvine,CA,92612,1088000,3,3.0,AA - Airport Area,1929,,2019,,564,477,Sold,,,https://www.redfin.com/CA/Irvine/184-Tribeca-92612/home/177949143,CRMLS,OC22020576,N,Y,33.6752323,-117.8461557
PAST SALE,July-25-2022,Townhouse,74 Greenbough #87,Irvine,CA,92614,765000,2,1.5,WB - Woodbridge,1098,,1982,,697,439,Sold,,,https://www.redfin.com/CA/Irvine/74-Greenbough-92614/unit-87/home/5642260,CRMLS,OC22107743,N,Y,33.6706497,-117.8107529
PAST SALE,May-31-2023,Single Family Residential,131 Paxton,Irvine,CA,92620,2760000,4,4.5,EASTW - Eastwood,3354,4666,2018,,823,125,Sold,,,https://www.redfin.com/CA/Irvine/131-Paxton-92620/home/167385164,CRMLS,OC23045936,N,Y,33.7187276,-117.7464785
PAST SALE,October-26-2021,Single Family Residential,4342 Margarita St,Irvine,CA,92604,1500000,6,4.5,EC - El Camino Real,3059,5000,1974,,490,66,Sold,,,https://www.redfin.com/CA/Irvine/4342-Margarita-St-92604/home/4672257,CRMLS,OC21180356,N,Y,33.6987842,-117.7857278
PAST SALE,,Condo/Co-op,232 Bishop Lndg,Irvine,CA,92620,975000,2,2.0,,1539,,2016,,634,,,,,https://www.redfin.com/CA/Irvine/232-Bishop-Lndg-92620/home/143425947,,,N,Y,33.7101861,-117.753578
PAST SALE,October-24-2022,Single Family Residential,17 Del Carlo,Irvine,CA,92606,1190000,3,3.0,WP - Westpark,1319,2925,1994,,902,141,Sold,,,https://www.redfin.com/CA/Irvine/17-Del-Carlo-92606/home/4626072,CRMLS,OC22167079,N,Y,33.6904489,-117.8049251
PAST SALE,November-17-2022,Single Family Residential,2 Conifer,Irvine,CA,92620,2500000,4,4.5,WD - Woodbury,3301,7431,2009,,757,141,Sold,,,https://www.redfin.com/CA/Irvine/2-Conifer-92620/home/5959433,CRMLS,OC22174235,N,Y,33.6911462,-117.7538579
PAST SALE,March-23-2023,Single Family Residential,14 Kara E,Irvine,CA,92620,1490000,4,2.5,NW - Northwood,2337,5225,1979,,638,125,Sold,,,https://www.redfin.com/CA/Irvine/14-Kara-E-92620/home/4784320,CRMLS,OC22225935,N,Y,33.720538,-117.7620664
PAST SALE,December-21-2022,Condo/Co-op,716 Rockefeller,Irvine,CA,92612,1330000,3,3.0,AA - Airport Area,2253,,2010,,590,433,Sold,,,https://www.redfin.com/CA/Irvine/716-Rockefeller-92612/home/40102706,CRMLS,OC22136273,N,Y,33.675412,-117.848649
